zip_code,city_or_po_name,state,ZCTA
57218,Brandt,SD,57218
57219,Bristol,SD,57219
57220,Bruce,SD,57220
57221,Bryant,SD,57221
57223,Castlewood,SD,57223
57224,Claire City,SD,57224
57225,Clark,SD,57225
57226,Clear Lake,SD,57226
57227,Corona,SD,57227
57231,De Smet,SD,57231
57232,Eden,SD,57232
57233,Erwin,SD,57233
57234,Estelline,SD,57234
57235,Florence,SD,57235
57236,Garden City,SD,57236
57237,Gary,SD,57237
57238,Goodwin,SD,57238
57239,Grenville,SD,57239
57241,Hayti,SD,57241
57242,Hazel,SD,57242
57243,Henry,SD,57243
57245,Kranzburg,SD,57245
57246,Labolt,SD,57246
57247,Lake City,SD,57247
57248,Lake Norden,SD,57248
57249,Lake Preston,SD,57249
57251,Marvin,SD,57251
57252,Milbank,SD,57252
57255,New Effington,SD,57255
57256,Ortley,SD,57256
57257,Peever,SD,57257
57258,Raymond,SD,57258
57259,Revillo,SD,57259
57260,Rosholt,SD,57260
57261,Roslyn,SD,57261
57262,Sisseton,SD,57262
57263,South Shore,SD,57263
57264,Stockholm,SD,57264
57265,Strandburg,SD,57265
57266,Summit,SD,57266
57268,Toronto,SD,57268
57269,Twin Brooks,SD,57269
57270,Veblen,SD,57270
57271,Vienna,SD,57271
57272,Wallace,SD,57272
57273,Waubay,SD,57273
57274,Webster,SD,57274
57276,White,SD,57276
57278,Willow Lake,SD,57278
57279,Wilmot,SD,57279
57301,Mitchell,SD,57301
57311,Alexandria,SD,57311
57312,Alpena,SD,57312
57313,Armour,SD,57313
57314,Artesian,SD,57314
57315,Avon,SD,57315
57317,Bonesteel,SD,57317
57319,Bridgewater,SD,57319
57321,Canova,SD,57321
57322,Carpenter,SD,57322
57323,Carthage,SD,57323
57324,Cavour,SD,57324
57325,Chamberlain,SD,57325
57326,Chamberlain,SD,57325
57328,Corsica,SD,57328
57329,Dante,SD,57329
57330,Delmont,SD,57330
57331,Dimock,SD,57331
57332,Emery,SD,57332
57334,Ethan,SD,57334
57335,Fairfax,SD,57335
57337,Fedora,SD,57337
57339,Fort Thompson,SD,57339
57340,Fulton,SD,57340
57341,Gann Valley,SD,57341
57342,Geddes,SD,57342
57344,Harrison,SD,57344
57345,Highmore,SD,57345
57346,Stephan,SD,57346
57348,Hitchcock,SD,57348
57349,Howard,SD,57349
57350,Huron,SD,57350
57353,Iroquois,SD,57353
57354,Kaylor,SD,57059
57355,Kimball,SD,57355
57356,Lake Andes,SD,57356
57358,Lane,SD,57358
57359,Letcher,SD,57359
57361,Marty,SD,57361
57362,Miller,SD,57362
57363,Mount Vernon,SD,57363
57364,New Holland,SD,57364
57365,Oacoma,SD,57365
57366,Parkston,SD,57366
57367,Pickstown,SD,57367
57368,Plankinton,SD,57368
57369,Platte,SD,57369
57370,Pukwana,SD,57370
57371,Ree Heights,SD,57371
57373,Saint Lawrence,SD,57373
57374,Spencer,SD,57374
57375,Stickney,SD,57375
57376,Tripp,SD,57376
57379,Virgil,SD,57379
57380,Wagner,SD,57380
57381,Wessington,SD,57381
57382,Wessington Springs,SD,57382
57383,White Lake,SD,57383
57384,Wolsey,SD,57384
57385,Woonsocket,SD,57385
57386,Yale,SD,57386
57399,Huron,SD,57350
57401,Aberdeen,SD,57401
57402,Aberdeen,SD,57401
57420,Akaska,SD,57420
57421,Amherst,SD,57421
57422,Andover,SD,57422
57424,Ashton,SD,57424
57426,Barnard,SD,57426
57427,Bath,SD,57427
57428,Bowdle,SD,57428
57429,Brentford,SD,57429
57430,Britton,SD,57430
57432,Claremont,SD,57432
57433,Columbia,SD,57433
57434,Conde,SD,57434
57435,Cresbard,SD,57435
57436,Doland,SD,57436
57437,Eureka,SD,57437
57438,Faulkton,SD,57438
57439,Ferney,SD,57439
57440,Frankfort,SD,57440
57441,Frederick,SD,57441
57442,Gettysburg,SD,57442
57445,Groton,SD,57445
57446,Hecla,SD,57446
57448,Hosmer,SD,57448
57449,Houghton,SD,57449
57450,Hoven,SD,57450
57451,Ipswich,SD,57451
57452,Java,SD,57452
57454,Langford,SD,57454
57455,Lebanon,SD,57455
57456,Leola,SD,57456
57457,Long Lake,SD,57457
57460,Mansfield,SD,57460
57461,Mellette,SD,57461
57465,Northville,SD,57465
57466,Onaka,SD,57466
57467,Orient,SD,57467
57468,Pierpont,SD,57468
57469,Redfield,SD,57469
57470,Rockham,SD,57470
57471,Roscoe,SD,57471
57472,Selby,SD,57472
57473,Seneca,SD,57473
57474,Stratford,SD,57474
57475,Tolstoy,SD,57475
57476,Tulare,SD,57476
57477,Turton,SD,57477
57479,Warner,SD,57479
57481,Westport,SD,57481
57501,Pierre,SD,57501
57520,Agar,SD,57520
57521,Belvidere,SD,57521
57522,Blunt,SD,57522
57523,Burke,SD,57523
57528,Colome,SD,57528
57529,Dallas,SD,57529
57531,Draper,SD,57531
57532,Fort Pierre,SD,57532
57533,Gregory,SD,57533
57534,Hamill,SD,57534
57536,Harrold,SD,57536
57537,Hayes,SD,57537
57538,Herrick,SD,57538
57540,Holabird,SD,57540
57541,Ideal,SD,57541
57543,Kadoka,SD,57543
57544,Kennebec,SD,57544
57547,Long Valley,SD,57547
57548,Lower Brule,SD,57548
57551,Martin,SD,57551
57552,Midland,SD,57552
57553,Milesville,SD,57553
57555,Mission,SD,57555
57559,Murdo,SD,57559
57560,Norris,SD,57560
57562,Okaton,SD,57562
57563,Okreek,SD,57563
57564,Onida,SD,57564
57566,Parmelee,SD,57566
57567,Philip,SD,57567
57568,Presho,SD,57568
57569,Reliance,SD,57569
57570,Rosebud,SD,57570
57571,Saint Charles,SD,57571
57572,Saint Francis,SD,57572
57574,Tuthill,SD,57574
57576,Vivian,SD,57576
57577,Wanblee,SD,57577
57579,White River,SD,57579
57580,Winner,SD,57580
57584,Witten,SD,57584
57585,Wood,SD,57585
57601,Mobridge,SD,57601
57620,Bison,SD,57620
57621,Bullhead,SD,57621
57622,Cherry Creek,SD,57622
57623,Dupree,SD,57623
57625,Eagle Butte,SD,57625
57626,Faith,SD,57626
57630,Glencross,SD,57630
57631,Glenham,SD,57631
57632,Herreid,SD,57632
57633,Isabel,SD,57633
57634,Keldron,SD,57634
57636,Lantry,SD,57636
57638,Lemmon,SD,57638
57639,Little Eagle,SD,57639
57640,Lodgepole,SD,57640
57641,Mc Intosh,SD,57641
57642,Mc Laughlin,SD,57642
57644,Meadow,SD,57644
57645,Morristown,SD,57645
57646,Mound City,SD,57646
57648,Pollock,SD,57648
57649,Prairie City,SD,57649
57650,Ralph,SD,57650
57651,Reva,SD,57651
57652,Ridgeview,SD,57652
57656,Timber Lake,SD,57656
57657,Trail City,SD,57657
57658,Wakpala,SD,57658
57659,Walker,SD,57641
57660,Watauga,SD,57660
57661,Whitehorse,SD,57661
57701,Rapid City,SD,57701
57702,Rapid City,SD,57702
57703,Rapid City,SD,57703
57706,Ellsworth AFB,SD,57706
57709,Rapid City,SD,57701
57714,Allen,SD,57714
57716,Batesland,SD,57716
57717,Belle Fourche,SD,57717
57718,Black Hawk,SD,57718
57719,Box Elder,SD,57719
57720,Buffalo,SD,57720
57722,Buffalo Gap,SD,57722
57724,Camp Crook,SD,57724
57725,Caputa,SD,57725
57730,Custer,SD,57730
57732,Deadwood,SD,57732
57735,Edgemont,SD,57735
57737,Enning,SD,57787
57738,Fairburn,SD,57738
57741,Fort Meade,SD,57741
57744,Hermosa,SD,57744
57745,Hill City,SD,57745
57747,Hot Springs,SD,57747
57748,Howes,SD,57748
57750,Interior,SD,57750
57751,Keystone,SD,57751
57752,Kyle,SD,57752
57754,Lead,SD,57754
57755,Ludlow,SD,57755
57756,Manderson,SD,57756
57758,Mud Butte,SD,57758
57759,Nemo,SD,57759
57760,Newell,SD,57760
57761,New Underwood,SD,57761
57762,Nisland,SD,57762
57763,Oelrichs,SD,57763
57764,Oglala,SD,57764
57766,Oral,SD,57766
57767,Owanka,SD,57767
57769,Piedmont,SD,57769
57770,Pine Ridge,SD,57770
57772,Porcupine,SD,57772
57773,Pringle,SD,57773
57775,Quinn,SD,57775
57776,Redig,SD,57776
57779,Saint Onge,SD,57779
57780,Scenic,SD,57780
57782,Smithwick,SD,57782
57783,Spearfish,SD,57783
57785,Sturgis,SD,57785
57787,Union Center,SD,57787
57788,Vale,SD,57788
57790,Wall,SD,57790
57791,Wasta,SD,57791
57792,White Owl,SD,57792
57793,Whitewood,SD,57793
57794,Wounded Knee,SD,57794
57799,Spearfish,SD,57799
58001,Abercrombie,ND,58001
58002,Absaraka,ND,58002
58004,Amenia,ND,58004
58005,Argusville,ND,58005
58006,Arthur,ND,58006
58007,Ayr,ND,58007
58008,Barney,ND,58008
58009,Blanchard,ND,58009
58011,Buffalo,ND,58011
58012,Casselton,ND,58012
58013,Cayuga,ND,58013
58015,Christine,ND,58015
58016,Clifford,ND,58016
58017,Cogswell,ND,58017
58018,Colfax,ND,58018
58021,Davenport,ND,58021
58027,Enderlin,ND,58027
58029,Erie,ND,58029
58030,Fairmount,ND,58030
58031,Fingal,ND,58031
58032,Forman,ND,58032
58033,Fort Ransom,ND,58033
58035,Galesburg,ND,58035
58036,Gardner,ND,58036
58038,Grandin,ND,58038
58040,Gwinner,ND,58040
58041,Hankinson,ND,58041
58042,Harwood,ND,58042
58043,Havana,ND,58043
58045,Hillsboro,ND,58045
58046,Hope,ND,58046
58047,Horace,ND,58047
58048,Hunter,ND,58048
58049,Kathryn,ND,58049
58051,Kindred,ND,58051
58052,Leonard,ND,58052
58053,Lidgerwood,ND,58053
58054,Lisbon,ND,58054
58056,Luverne,ND,58056
58057,McLeod,ND,58057
58058,Mantador,ND,58058
58059,Mapleton,ND,58059
58060,Milnor,ND,58060
58061,Mooreton,ND,58061
58062,Nome,ND,58062
58063,Oriska,ND,58063
58064,Page,ND,58064
58065,Pillsbury,ND,58065
58067,Rutland,ND,58067
58068,Sheldon,ND,58068
58069,Stirum,ND,58069
58071,Tower City,ND,58071
58072,Valley City,ND,58072
58074,Wahpeton,ND,58075
58075,Wahpeton,ND,58075
58076,Wahpeton,ND,58076
58077,Walcott,ND,58077
58078,West Fargo,ND,58078
58079,Wheatland,ND,58079
58081,Wyndmere,ND,58081
58102,Fargo,ND,58102
58103,Fargo,ND,58103
58104,Fargo,ND,58104
58105,Fargo,ND,58105
58106,Fargo,ND,58103
58107,Fargo,ND,58102
58108,Fargo,ND,58102
58109,Fargo,ND,58103
58121,Fargo,ND,58103
58122,Fargo,ND,58102
58124,Fargo,ND,58103
58125,Fargo,ND,58103
58126,Fargo,ND,58103
58201,Grand Forks,ND,58201
58202,Grand Forks,ND,58202
58203,Grand Forks,ND,58203
58204,Grand Forks AFB,ND,58204
58205,Grand Forks AFB,ND,58205
58206,Grand Forks,ND,58201
58207,Grand Forks,ND,58205
58208,Grand Forks,ND,58201
58210,Adams,ND,58210
58212,Aneta,ND,58212
58214,Arvilla,ND,58214
58216,Bathgate,ND,58216
58218,Buxton,ND,58218
58219,Caledonia,ND,58219
58220,Cavalier,ND,58220
58222,Crystal,ND,58222
58223,Cummings,ND,58223
58224,Dahlen,ND,58224
58225,Drayton,ND,58225
58227,Edinburg,ND,58227
58228,Emerado,ND,58228
58229,Fairdale,ND,58229
58230,Finley,ND,58230
58231,Fordville,ND,58231
58233,Forest River,ND,58233
58235,Gilby,ND,58235
58236,Glasston,ND,58276
58237,Grafton,ND,58237
58238,Hamilton,ND,58238
58239,Hannah,ND,58239
58240,Hatton,ND,58240
58241,Hensel,ND,58241
58243,Hoople,ND,58243
58244,Inkster,ND,58244
58249,Langdon,ND,58249
58250,Lankin,ND,58250
58251,Larimore,ND,58251
58254,McVille,ND,58254
58255,Maida,ND,58249
58256,Manvel,ND,58256
58257,Mayville,ND,58257
58258,Mekinock,ND,58258
58259,Michigan,ND,58259
58260,Milton,ND,58260
58261,Minto,ND,58261
58262,Mountain,ND,58262
58265,Neche,ND,58265
58266,Niagara,ND,58266
58267,Northwood,ND,58267
58269,Osnabrock,ND,58269
58270,Park River,ND,58270
58271,Pembina,ND,58271
58272,Petersburg,ND,58272
58273,Pisek,ND,58273
58274,Portland,ND,58274
58275,Reynolds,ND,58275
58276,Saint Thomas,ND,58276
58277,Sharon,ND,58277
58278,Thompson,ND,58278
58281,Wales,ND,58281
58282,Walhalla,ND,58282
58301,Devils Lake,ND,58301
58310,Agate,ND,58317
58311,Alsen,ND,58311
58313,Balta,ND,58368
58316,Belcourt,ND,58316
58317,Bisbee,ND,58317
58318,Bottineau,ND,58318
58321,Brocket,ND,58321
58323,Calvin,ND,58323
58324,Cando,ND,58324
58325,Churchs Ferry,ND,58325
58327,Crary,ND,58327
58329,Dunseith,ND,58329
58330,Edmore,ND,58330
58331,Egeland,ND,58331
58332,Esmond,ND,58332
58335,Fort Totten,ND,58335
58338,Hampden,ND,58338
58339,Hansboro,ND,58339
58341,Harvey,ND,58341
58343,Knox,ND,58343
58344,Lakota,ND,58344
58345,Lawton,ND,58345
58346,Leeds,ND,58346
58348,Maddock,ND,58348
58351,Minnewaukan,ND,58351
58352,Munich,ND,58352
58353,Mylo,ND,58353
58355,Nekoma,ND,58355
58356,New Rockford,ND,58356
58357,Oberon,ND,58357
58361,Pekin,ND,58361
58362,Penn,ND,58362
58363,Perth,ND,58363
58365,Rocklake,ND,58365
58366,Rolette,ND,58366
58367,Rolla,ND,58367
58368,Rugby,ND,58368
58369,Saint John,ND,58369
58370,Saint Michael,ND,58370
58372,Sarles,ND,58372
58374,Sheyenne,ND,58374
58377,Starkweather,ND,58377
58379,Tokio,ND,58379
58380,Tolna,ND,58380
58381,Warwick,ND,58381
58382,Webster,ND,58382
58384,Willow City,ND,58384
58385,Wolford,ND,58385
58386,York,ND,58386
58401,Jamestown,ND,58401
58402,Jamestown,ND,58402
58405,Jamestown,ND,58405
58413,Ashley,ND,58413
58415,Berlin,ND,58415
58416,Binford,ND,58416
58418,Bowdon,ND,58418
58420,Buchanan,ND,58420
58421,Carrington,ND,58421
58422,Cathay,ND,58422
58423,Chaseley,ND,58423
58424,Cleveland,ND,58424
58425,Cooperstown,ND,58425
58426,Courtenay,ND,58426
58428,Dawson,ND,58428
58429,Dazey,ND,58429
58430,Denhoff,ND,58430
58431,Dickey,ND,58431
58433,Edgeley,ND,58433
58436,Ellendale,ND,58436
58438,Fessenden,ND,58438
58439,Forbes,ND,58439
58440,Fredonia,ND,58440
58441,Fullerton,ND,58441
58442,Gackle,ND,58442
58443,Glenfield,ND,58443
58444,Goodrich,ND,58444
58445,Grace City,ND,58445
58448,Hannaford,ND,58448
58451,Hurdsfield,ND,58451
58452,Jessie,ND,58452
58454,Jud,ND,58454
58455,Kensal,ND,58455
58456,Kulm,ND,58456
58458,Lamoure,ND,58458
58460,Lehr,ND,58460
58461,Litchville,ND,58461
58463,McClusky,ND,58463
58464,McHenry,ND,58464
58466,Marion,ND,58466
58467,Medina,ND,58467
58472,Montpelier,ND,58472
58474,Oakes,ND,58474
58475,Pettibone,ND,58475
58476,Pingree,ND,58476
58477,Regan,ND,58477
58478,Robinson,ND,58478
58479,Rogers,ND,58479
58480,Sanborn,ND,58480
58481,Spiritwood,ND,58481
58482,Steele,ND,58482
58483,Streeter,ND,58483
58484,Sutton,ND,58484
58486,Sykeston,ND,58486
58487,Tappen,ND,58487
58488,Tuttle,ND,58488
58490,Verona,ND,58490
58492,Wimbledon,ND,58492
58494,Wing,ND,58494
58495,Wishek,ND,58495
58496,Woodworth,ND,58496
58497,Ypsilanti,ND,58497
58501,Bismarck,ND,58501
58502,Bismarck,ND,58501
58503,Bismarck,ND,58503
58504,Bismarck,ND,58504
58505,Bismarck,ND,58505
58506,Bismarck,ND,58501
58507,Bismarck,ND,58501
58520,Almont,ND,58520
58521,Baldwin,ND,58521
58523,Beulah,ND,58523
58524,Braddock,ND,58524
58528,Cannon Ball,ND,58528
58529,Carson,ND,58529
58530,Center,ND,58530
58531,Coleharbor,ND,58531
58532,Driscoll,ND,58532
58533,Elgin,ND,58533
58535,Flasher,ND,58535
58538,Fort Yates,ND,58538
58540,Garrison,ND,58540
58541,Golden Valley,ND,58541
58542,Hague,ND,58542
58544,Hazelton,ND,58544
58545,Hazen,ND,58545
58549,Kintyre,ND,58549
58552,Linton,ND,58552
58554,Mandan,ND,58554
58558,Menoken,ND,58558
58559,Mercer,ND,58559
58560,Moffit,ND,58560
58561,Napoleon,ND,58561
58562,New Leipzig,ND,58562
58563,New Salem,ND,58563
58564,Raleigh,ND,58564
58565,Riverdale,ND,58565
58566,Saint Anthony,ND,58566
58568,Selfridge,ND,58568
58569,Shields,ND,58569
58570,Solen,ND,58570
58571,Stanton,ND,58571
58572,Sterling,ND,58572
58573,Strasburg,ND,58573
58575,Turtle Lake,ND,58575
58576,Underwood,ND,58576
58577,Washburn,ND,58577
58579,Wilton,ND,58579
58580,Zap,ND,58580
58581,Zeeland,ND,58581
58601,Dickinson,ND,58601
58602,Dickinson,ND,58601
58620,Amidon,ND,58620
58621,Beach,ND,58621
58622,Belfield,ND,58622
58623,Bowman,ND,58623
58625,Dodge,ND,58625
58626,Dunn Center,ND,58626
58627,Fairfield,ND,58627
58630,Gladstone,ND,58630
58631,Glen Ullin,ND,58631
58632,Golva,ND,58632
58634,Grassy Butte,ND,58634
58636,Halliday,ND,58636
58638,Hebron,ND,58638
58639,Hettinger,ND,58639
58640,Killdeer,ND,58640
58641,Lefor,ND,58641
58642,Manning,ND,58642
58643,Marmarth,ND,58643
58644,Marshall,ND,58636
58645,Medora,ND,58645
58646,Mott,ND,58646
58647,New England,ND,58647
58649,Reeder,ND,58649
58650,Regent,ND,58650
58651,Rhame,ND,58651
58652,Richardton,ND,58652
58653,Scranton,ND,58653
58654,Sentinel Butte,ND,58654
58655,South Heart,ND,58655
58656,Taylor,ND,58656
58701,Minot,ND,58701
58702,Minot,ND,58702
58703,Minot,ND,58703
58704,Minot AFB,ND,58704
58705,Minot AFB,ND,58705
58707,Minot,ND,58707
58710,Anamoose,ND,58710
58711,Antler,ND,58711
58712,Balfour,ND,58712
58713,Bantry,ND,58713
58716,Benedict,ND,58716
58718,Berthold,ND,58718
58721,Bowbells,ND,58721
58722,Burlington,ND,58722
58723,Butte,ND,58723
58725,Carpio,ND,58725
58727,Columbus,ND,58727
58730,Crosby,ND,58730
58731,Deering,ND,58731
58733,Des Lacs,ND,58733
58734,Donnybrook,ND,58734
58735,Douglas,ND,58735
58736,Drake,ND,58736
58737,Flaxton,ND,58737
58740,Glenburn,ND,58740
58741,Granville,ND,58741
58744,Karlsruhe,ND,58744
58746,Kenmare,ND,58746
58748,Kramer,ND,58748
58750,Lansford,ND,58750
58752,Lignite,ND,58752
58755,McGregor,ND,58755
58756,Makoti,ND,58756
58757,Mandaree,ND,58757
58758,Martin,ND,58758
58759,Max,ND,58759
58760,Maxbass,ND,58760
58761,Mohall,ND,58761
58762,Newburg,ND,58762
58763,New Town,ND,58763
58765,Noonan,ND,58765
58768,Norwich,ND,58768
58769,Palermo,ND,58769
58770,Parshall,ND,58770
58771,Plaza,ND,58771
58772,Portal,ND,58772
58773,Powers Lake,ND,58773
58775,Roseglen,ND,58775
58776,Ross,ND,58776
58778,Ruso,ND,58778
58779,Ryder,ND,58779
58781,Sawyer,ND,58781
58782,Sherwood,ND,58782
58783,Souris,ND,58783
58784,Stanley,ND,58784
58785,Surrey,ND,58785
58787,Tolley,ND,58787
58788,Towner,ND,58788
58789,Upham,ND,58789
58790,Velva,ND,58790
58792,Voltaire,ND,58792
58793,Westhope,ND,58793
58794,White Earth,ND,58794
58795,Wildrose,ND,58795
58801,Williston,ND,58801
58802,Williston,ND,58801
58803,Williston,ND,58801
58830,Alamo,ND,58830
58831,Alexander,ND,58831
58833,Ambrose,ND,58833
58835,Arnegard,ND,58835
58838,Cartwright,ND,58838
58843,Epping,ND,58843
58844,Fortuna,ND,58844
58845,Grenora,ND,58845
58847,Keene,ND,58847
58849,Ray,ND,58849
58852,Tioga,ND,58852
58853,Trenton,ND,58853
58854,Watford City,ND,58854
58856,Zahl,ND,58856
59001,Absarokee,MT,59001
59002,Acton,MT,59002
59003,Ashland,MT,59003
59004,Ashland,MT,59003
59006,Ballantine,MT,59006
59007,Bearcreek,MT,59007
59008,Belfry,MT,59008
59010,Bighorn,MT,59010
59011,Big Timber,MT,59011
59012,Birney,MT,59012
59013,Boyd,MT,59013
59014,Bridger,MT,59014
59015,Broadview,MT,59015
59016,Busby,MT,59016
59018,Clyde Park,MT,59018
59019,Columbus,MT,59019
59020,Cooke City,MT,59020
59022,Crow Agency,MT,59022
59024,Custer,MT,59024
59025,Decker,MT,59025
59026,Edgar,MT,59026
59027,Emigrant,MT,59027
59028,Fishtail,MT,59028
59029,Fromberg,MT,59029
59030,Gardiner,MT,59030
59031,Garryowen,MT,59031
59032,Grass Range,MT,59032
59033,Greycliff,MT,59033
59034,Hardin,MT,59034
59035,Fort Smith,MT,59035
59036,Harlowton,MT,59036
59037,Huntley,MT,59037
59038,Hysham,MT,59038
59039,Ingomar,MT,59039
59041,Joliet,MT,59041
59043,Lame Deer,MT,59043
59044,Laurel,MT,59044
59046,Lavina,MT,59046
59047,Livingston,MT,59047
59050,Lodge Grass,MT,59050
59052,Mc Leod,MT,59052
59053,Martinsdale,MT,59053
59054,Melstone,MT,59054
59055,Melville,MT,59055
59057,Molt,MT,59057
59058,Mosby,MT,59058
59059,Musselshell,MT,59059
59061,Nye,MT,59061
59062,Otter,MT,59062
59063,Park City,MT,59063
59064,Pompeys Pillar,MT,59064
59065,Pray,MT,59065
59066,Pryor,MT,59066
59067,Rapelje,MT,59067
59068,Red Lodge,MT,59068
59069,Reed Point,MT,59069
59070,Roberts,MT,59070
59071,Roscoe,MT,59071
59072,Roundup,MT,59072
59073,Roundup,MT,59072
59074,Ryegate,MT,59074
59075,Saint Xavier,MT,59075
59076,Sanders,MT,59076
59077,Sand Springs,MT,59077
59078,Shawmut,MT,59078
59079,Shepherd,MT,59079
59081,Silver Gate,MT,59081
59082,Springdale,MT,59082
59083,Sumatra,MT,59054
59084,Teigen,MT,59032
59085,Two Dot,MT,59085
59086,Wilsall,MT,59086
59087,Winnett,MT,59087
59088,Worden,MT,59088
59089,Wyola,MT,59089
59101,Billings,MT,59101
59102,Billings,MT,59102
59103,Billings,MT,59101
59104,Billings,MT,59102
59105,Billings,MT,59105
59106,Billings,MT,59106
59107,Billings,MT,59101
59108,Billings,MT,59102
59111,Billings,MT,59101
59112,Billings,MT,59101
59114,Billings,MT,59101
59115,Billings,MT,59101
59116,Billings,MT,59105
59117,Billings,MT,59101
59201,Wolf Point,MT,59201
59211,Antelope,MT,59211
59212,Bainville,MT,59212
59213,Brockton,MT,59213
59214,Brockway,MT,59214
59215,Circle,MT,59215
59217,Crane,MT,59217
59218,Culbertson,MT,59218
59219,Dagmar,MT,59219
59221,Fairview,MT,59221
59222,Flaxville,MT,59222
59223,Fort Peck,MT,59223
59225,Frazer,MT,59225
59226,Froid,MT,59226
59230,Glasgow,MT,59230
59231,Saint Marie,MT,59231
59240,Glentana,MT,59240
59241,Hinsdale,MT,59241
59242,Homestead,MT,59242
59243,Lambert,MT,59243
59244,Larslan,MT,59244
59247,Medicine Lake,MT,59247
59248,Nashua,MT,59248
59250,Opheim,MT,59250
59252,Outlook,MT,59252
59253,Peerless,MT,59253
59254,Plentywood,MT,59254
59255,Poplar,MT,59255
59256,Raymond,MT,59256
59257,Redstone,MT,59257
59258,Reserve,MT,59258
59259,Richey,MT,59259
59260,Richland,MT,59260
59261,Saco,MT,59261
59262,Savage,MT,59262
59263,Scobey,MT,59263
59270,Sidney,MT,59270
59273,Vandalia,MT,59241
59274,Vida,MT,59274
59275,Westby,MT,59275
59276,Whitetail,MT,59276
59301,Miles City,MT,59301
59311,Alzada,MT,59311
59312,Angela,MT,59312
59313,Baker,MT,59313
59314,Biddle,MT,59314
59315,Bloomfield,MT,59315
59316,Boyes,MT,59332
59317,Broadus,MT,59317
59318,Brusett,MT,59318
59319,Capitol,SD,57724
59322,Cohagen,MT,59322
59323,Colstrip,MT,59323
59324,Ekalaka,MT,59324
59326,Fallon,MT,59326
59327,Forsyth,MT,59327
59330,Glendive,MT,59330
59332,Hammond,MT,59332
59333,Hathaway,MT,59333
59336,Ismay,MT,59336
59337,Jordan,MT,59337
59338,Kinsey,MT,59338
59339,Lindsay,MT,59339
59341,Mildred,MT,59349
59343,Olive,MT,59343
59344,Plevna,MT,59344
59345,Powderville,MT,59317
59347,Rosebud,MT,59347
59349,Terry,MT,59349
59351,Volborg,MT,59351
59353,Wibaux,MT,59353
59354,Willard,MT,59354
59401,Great Falls,MT,59401
59402,Malmstrom AFB,MT,59405
59403,Great Falls,MT,59401
59404,Great Falls,MT,59404
59405,Great Falls,MT,59405
59406,Great Falls,MT,59405
59410,Augusta,MT,59410
59411,Babb,MT,59411
59412,Belt,MT,59412
59414,Black Eagle,MT,59414
59416,Brady,MT,59416
59417,Browning,MT,59417
59418,Buffalo,MT,59418
59419,Bynum,MT,59419
59420,Carter,MT,59420
59421,Cascade,MT,59421
59422,Choteau,MT,59422
59424,Coffee Creek,MT,59424
59425,Conrad,MT,59425
59427,Cut Bank,MT,59427
59430,Denton,MT,59430
59432,Dupuyer,MT,59432
59433,Dutton,MT,59433
59434,East Glacier Park,MT,59434
59435,Ethridge,MT,59474
59436,Fairfield,MT,59436
59440,Floweree,MT,59440
59441,Forest Grove,MT,59441
59442,Fort Benton,MT,59442
59443,Fort Shaw,MT,59443
59444,Galata,MT,59444
59446,Geraldine,MT,59446
59447,Geyser,MT,59447
59448,Heart Butte,MT,59448
59450,Highwood,MT,59450
59451,Hilger,MT,59451
59452,Hobson,MT,59452
59453,Judith Gap,MT,59453
59454,Kevin,MT,59454
59456,Ledger,MT,59456
59457,Lewistown,MT,59457
59460,Loma,MT,59460
59461,Lothair,MT,59461
59462,Moccasin,MT,59462
59463,Monarch,MT,59463
59464,Moore,MT,59464
59465,Neihart,MT,59465
59466,Oilmont,MT,59466
59467,Pendroy,MT,59467
59468,Power,MT,59468
59469,Raynesford,MT,59469
59471,Roy,MT,59471
59472,Sand Coulee,MT,59472
59474,Shelby,MT,59474
59477,Simms,MT,59477
59479,Stanford,MT,59479
59480,Stockett,MT,59480
59482,Sunburst,MT,59482
59483,Sun River,MT,59483
59484,Sweet Grass,MT,59484
59485,Ulm,MT,59485
59486,Valier,MT,59486
59487,Vaughn,MT,59487
59489,Winifred,MT,59489
59501,Havre,MT,59501
59520,Big Sandy,MT,59520
59521,Box Elder,MT,59521
59522,Chester,MT,59522
59523,Chinook,MT,59523
59524,Dodson,MT,59524
59525,Gildford,MT,59525
59526,Harlem,MT,59526
59527,Hays,MT,59527
59528,Hingham,MT,59528
59529,Hogeland,MT,59529
59530,Inverness,MT,59530
59531,Joplin,MT,59531
59532,Kremlin,MT,59532
59535,Lloyd,MT,59535
59537,Loring,MT,59537
59538,Malta,MT,59538
59540,Rudyard,MT,59540
59542,Turner,MT,59542
59544,Whitewater,MT,59544
59545,Whitlash,MT,59545
59546,Zortman,MT,59546
59547,Zurich,MT,59547
59601,Helena,MT,59601
59602,Helena,MT,59602
59604,Helena,MT,59601
59620,Helena,MT,59601
59623,Helena,MT,59601
59624,Helena,MT,59601
59625,Helena,MT,59601
59626,Helena,MT,59601
59631,Basin,MT,59631
59632,Boulder,MT,59632
59633,Canyon Creek,MT,59633
59634,Clancy,MT,59634
59635,East Helena,MT,59635
59636,Fort Harrison,MT,59636
59638,Jefferson City,MT,59638
59639,Lincoln,MT,59639
59640,Marysville,MT,59640
59641,Radersburg,MT,59643
59642,Ringling,MT,59642
59643,Toston,MT,59643
59644,Townsend,MT,59644
59645,White Sulphur Springs,MT,59645
59647,Winston,MT,59647
59648,Wolf Creek,MT,59648
